#proteinId	gotermId	goName	gotermType	goAcc
72571	4264	tricarboxylic acid cycle	biological_process	GO:0006099
72571	24786	4 iron, 4 sulfur cluster binding	molecular_function	GO:0051539
72584	13917	heat shock protein binding	molecular_function	GO:0031072
72588	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
72588	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
72588	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
72588	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
72588	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
72588	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
72588	9684	pyrophosphatase activity	molecular_function	GO:0016462
72588	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
72588	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
72588	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
72592	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
72592	3708	binding	molecular_function	GO:0005488
72592	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
72592	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
72592	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
72592	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
72592	3050	casein kinase activity	molecular_function	GO:0004680
72592	3051	casein kinase I activity	molecular_function	GO:0004681
72592	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
72592	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
72592	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
72592	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
72592	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
72592	3067	atypical protein kinase C activity	molecular_function	GO:0004700
72592	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
72592	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
72592	3071	JUN kinase activity	molecular_function	GO:0004705
72592	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
72592	3074	MAP kinase kinase activity	molecular_function	GO:0004708
72592	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
72592	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
72592	3084	Janus kinase activity	molecular_function	GO:0004718
72592	6004	MAP kinase 1 activity	molecular_function	GO:0008338
72592	6005	MP kinase activity	molecular_function	GO:0008339
72592	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
72592	6196	JUN kinase kinase activity	molecular_function	GO:0008545
72592	10102	MAP kinase 2 activity	molecular_function	GO:0016908
72592	10103	SAP kinase activity	molecular_function	GO:0016909
72592	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
72592	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
72592	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
72597	10079	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	GO:0016884
72597	2483	amidase activity	molecular_function	GO:0004040
72599	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
72599	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
72599	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
72599	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
72599	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
72608	3878	spliceosome	cellular_component	GO:0005681
72608	5160	mitosis	biological_process	GO:0007067
72614	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
72614	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
72614	5939	zinc ion binding	molecular_function	GO:0008270
72622	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
72639	2227	structural constituent of ribosome	molecular_function	GO:0003735
72639	3827	intracellular	cellular_component	GO:0005622
72639	4025	ribosome	cellular_component	GO:0005840
72639	4556	translation	biological_process	GO:0006412
72639	9241	small ribosomal subunit	cellular_component	GO:0015935
72643	2290	catalytic activity	molecular_function	GO:0003824
72651	3736	ATP binding	molecular_function	GO:0005524
72651	10082	ATPase activity	molecular_function	GO:0016887
72651	162	nucleotide binding	molecular_function	GO:0000166
72651	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
72658	2176	DNA binding	molecular_function	GO:0003677
72658	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
72658	4499	transcription	biological_process	GO:0006350
72658	21401	protein dimerization activity	molecular_function	GO:0046983
72658	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
72658	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
72658	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
72658	16888	RNA polymerase activity	molecular_function	GO:0034062
72664	5830	metabolic process	biological_process	GO:0008152
72664	10041	carbon-sulfur lyase activity	molecular_function	GO:0016846
72673	2542	choline kinase activity	molecular_function	GO:0004103
72675	2176	DNA binding	molecular_function	GO:0003677
72675	3736	ATP binding	molecular_function	GO:0005524
72675	2175	nucleic acid binding	molecular_function	GO:0003676
72675	2792	helicase activity	molecular_function	GO:0004386
72675	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
72675	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
72675	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
72675	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
72675	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
72675	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
72675	10082	ATPase activity	molecular_function	GO:0016887
72675	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
72675	18132	ATPase activity, coupled	molecular_function	GO:0042623
72675	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
72675	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
72675	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
72679	2917	exonuclease activity	molecular_function	GO:0004527
72679	4420	DNA metabolic process	biological_process	GO:0006259
72679	9985	hydrolase activity	molecular_function	GO:0016787
72679	2910	endonuclease activity	molecular_function	GO:0004519
72679	3838	nucleus	cellular_component	GO:0005634
72679	4460	double-strand break repair	biological_process	GO:0006302
72679	13038	manganese ion binding	molecular_function	GO:0030145
72690	3727	protein binding	molecular_function	GO:0005515
72693	3827	intracellular	cellular_component	GO:0005622
72693	4996	ER to Golgi vesicle-mediated transport	biological_process	GO:0006888
72693	4927	transport	biological_process	GO:0006810
72699	587	nucleosome	cellular_component	GO:0000786
72699	2176	DNA binding	molecular_function	GO:0003677
72699	3838	nucleus	cellular_component	GO:0005634
72699	4484	nucleosome assembly	biological_process	GO:0006334
72701	10069	ligase activity	molecular_function	GO:0016874
72701	3724	calcium ion binding	molecular_function	GO:0005509
72701	2290	catalytic activity	molecular_function	GO:0003824
72701	3736	ATP binding	molecular_function	GO:0005524
72701	5830	metabolic process	biological_process	GO:0008152
72701	6968	biotin binding	molecular_function	GO:0009374
72707	2176	DNA binding	molecular_function	GO:0003677
72728	2863	malic enzyme activity	molecular_function	GO:0004470
72728	4273	malate metabolic process	biological_process	GO:0006108
72728	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
72728	24535	NAD binding	molecular_function	GO:0051287
72728	2290	catalytic activity	molecular_function	GO:0003824
72728	3708	binding	molecular_function	GO:0005488
72728	5830	metabolic process	biological_process	GO:0008152
72728	9826	malate dehydrogenase (oxaloacetate-decarboxylating) activity	molecular_function	GO:0016619
72743	3727	protein binding	molecular_function	GO:0005515
72743	3736	ATP binding	molecular_function	GO:0005524
72743	19405	cellular protein metabolic process	biological_process	GO:0044267
72743	4591	protein folding	biological_process	GO:0006457
72743	24336	unfolded protein binding	molecular_function	GO:0051082
72748	2716	exopolyphosphatase activity	molecular_function	GO:0004309
72751	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
72751	3736	ATP binding	molecular_function	GO:0005524
72751	4345	GTP biosynthetic process	biological_process	GO:0006183
72751	4389	UTP biosynthetic process	biological_process	GO:0006228
72751	4402	CTP biosynthetic process	biological_process	GO:0006241
72756	9321	integral to membrane	cellular_component	GO:0016021
72760	2227	structural constituent of ribosome	molecular_function	GO:0003735
72760	3827	intracellular	cellular_component	GO:0005622
72760	4025	ribosome	cellular_component	GO:0005840
72760	4556	translation	biological_process	GO:0006412
72765	2227	structural constituent of ribosome	molecular_function	GO:0003735
72765	3827	intracellular	cellular_component	GO:0005622
72765	4025	ribosome	cellular_component	GO:0005840
72765	4556	translation	biological_process	GO:0006412
72767	3204	urate oxidase activity	molecular_function	GO:0004846
72767	4306	purine base metabolic process	biological_process	GO:0006144
72774	6583	phosphomethylpyrimidine kinase activity	molecular_function	GO:0008972
72774	6833	thiamin biosynthetic process	biological_process	GO:0009228
72782	2290	catalytic activity	molecular_function	GO:0003824
72782	13821	thiamin pyrophosphate binding	molecular_function	GO:0030976
72782	281	magnesium ion binding	molecular_function	GO:0000287
72782	10026	carboxy-lyase activity	molecular_function	GO:0016831
72782	3103	pyruvate decarboxylase activity	molecular_function	GO:0004737
72797	5939	zinc ion binding	molecular_function	GO:0008270
72797	9710	oxidoreductase activity	molecular_function	GO:0016491
72797	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
72797	24535	NAD binding	molecular_function	GO:0051287
72797	2290	catalytic activity	molecular_function	GO:0003824
72797	3708	binding	molecular_function	GO:0005488
72797	5830	metabolic process	biological_process	GO:0008152
72797	2393	L-iditol 2-dehydrogenase activity	molecular_function	GO:0003939
72802	6724	nucleoside metabolic process	biological_process	GO:0009116
72802	3203	uracil phosphoribosyltransferase activity	molecular_function	GO:0004845
72810	5830	metabolic process	biological_process	GO:0008152
72810	2508	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	GO:0004066
72810	4659	asparagine biosynthetic process	biological_process	GO:0006529
72814	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
72814	19152	post-translational protein modification	biological_process	GO:0043687
72814	24495	regulation of protein metabolic process	biological_process	GO:0051246
72814	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
72814	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
72814	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
72814	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
72814	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
72819	2313	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
72833	2365	DNA ligase (ATP) activity	molecular_function	GO:0003910
72833	3736	ATP binding	molecular_function	GO:0005524
72833	4421	DNA replication	biological_process	GO:0006260
72833	4440	DNA repair	biological_process	GO:0006281
72833	4468	DNA recombination	biological_process	GO:0006310
72848	2658	metalloendopeptidase activity	molecular_function	GO:0004222
72848	4639	proteolysis	biological_process	GO:0006508
72848	5939	zinc ion binding	molecular_function	GO:0008270
72848	2290	catalytic activity	molecular_function	GO:0003824
72848	21295	metal ion binding	molecular_function	GO:0046872
72848	2670	mitochondrial processing peptidase activity	molecular_function	GO:0004240
72848	10246	mitochondrial processing peptidase complex	cellular_component	GO:0017087
