#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
68609	IPR011800	Phosphoadenosine phosphosulphate reductase thioredoxin	HMMTigr	TIGR02057	PAPS_reductase: phosphoadenosine phosp	1	29,	259,	1.2e-102
68630	IPR002018	Carboxylesterase, type B	HMMPfam	PF00135	COesterase	1	1,	578,	1.1e-17
68634	IPR009725	3-demethylubiquinone-9 3-O-methyltransferase	HMMPfam	PF06983	3-dmu-9_3-mt	1	4,	124,	1.7e-67
68634	IPR009725	3-demethylubiquinone-9 3-O-methyltransferase	HMMPIR	PIRSF021700	Predicted S-adenosyl-L-methionine dependent 3-demethylubiquinone-9 3-methyltransferase	1	1,	164,	2.4e-68
68636	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	AAD_PHACH_Q01752;	1	25,	243,	2e-61
68636	IPR001395	Aldo/keto reductase	FPrintScan	PR00069	ALDKETRDTASE	2	132,163,	150,180,	0.45,0.45
68636	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	21,	334,	2.2e-58
68636	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	24,	331,	2.2e-77
68651	IPR001509	NAD-dependent epimerase/dehydratase	HMMPfam	PF01370	Epimerase	1	7,	146,	1.1e-08
68651	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	6,	319,	1e-50
68652	IPR004360	Glyoxalase/bleomycin resistance protein/dioxygenase	HMMPfam	PF00903	Glyoxalase	1	23,	82,	4.5e-07
68653	IPR007694	DNA helicase, DnaB-like, C-terminal	HMMPfam	PF03796	DnaB_C	1	77,	113,	8.6e-05
68653	IPR010339	TIP49, C-terminal	HMMPfam	PF06068	TIP49	1	122,	433,	3.6e-196
68653	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	67,	358,	5.7e-07
68658	IPR011021	Arrestin-like, N-terminal	HMMPfam	PF00339	Arrestin_N	1	4,	155,	0.0019
68658	IPR014756	Immunoglobulin E-set	superfamily	SSF81296	E set domains	2	3,155,	116,236,	0.0076,0.0033
68662	IPR001005	SANT, DNA-binding	ScanRegExp	PS00037	MYB_1	1	140,	148,	NA
68673	IPR005198	Glycoside hydrolase, family 76	HMMPfam	PF03663	Glyco_hydro_76	1	1,	246,	1.2e-34
68673	IPR008928	Six-hairpin glycosidase-like	superfamily	SSF48208	Six-hairpin glycosidases	1	1,	189,	1.2e-27
68690	IPR002657	Bile acid:sodium symporter	HMMPfam	PF01758	SBF	1	98,	294,	1.3e-53
68690	IPR004706	Arsenical-resistance protein ACR3	HMMPIR	PIRSF005508	Arsenite resistance protein, ArsB type	1	2,	393,	1.6e-189
68690	IPR004706	Arsenical-resistance protein ACR3	HMMTigr	TIGR00832	acr3: arsenical-resistance protein	1	53,	381,	2.4e-144
68709	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	154,	288,	0.00011
68709	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	30,	116,	8.3e-06
68709	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	6,	169,	2.8e-30
68709	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	120,	251,	6.1e-19
68713	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	67,	203,	0.00054
68713	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	84,	231,	12.173
68713	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	1,	208,	7.6e-10
68737	IPR008906	HAT dimerisation	HMMPfam	PF05699	hATC	1	1,	48,	8.2e-05
68765	IPR008906	HAT dimerisation	HMMPfam	PF05699	hATC	1	45,	127,	5e-18
68775	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	25,98,186,207,	42,109,205,224,	2e-15,2e-15,2e-15,2e-15
68775	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	24,	117,	1e-08
68775	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	173,	201,	NA
68775	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	19,	265,	1.2e-42
68788	IPR002018	Carboxylesterase, type B	HMMPfam	PF00135	COesterase	1	1,	496,	4.2e-64
68788	IPR002018	Carboxylesterase, type B	ScanRegExp	PS00122	CARBOXYLESTERASE_B_1	1	214,	229,	8e-5
68788	IPR002018	Carboxylesterase, type B	ScanRegExp	PS00941	CARBOXYLESTERASE_B_2	1	119,	129,	8e-5
68790	IPR011547	Sulphate transporter	HMMPfam	PF00916	Sulfate_transp	1	279,	609,	3.9e-21
68790	IPR002645	Sulphate transporter/antisigma-factor antagonist STAS	HMMPfam	PF01740	STAS	1	639,	714,	7.4e-05
68790	IPR002645	Sulphate transporter/antisigma-factor antagonist STAS	ProfileScan	PS50801	STAS	1	641,	773,	16.848
68790	IPR002645	Sulphate transporter/antisigma-factor antagonist STAS	superfamily	SSF52091	Anti-sigma factor antagonist SpoIIaa	1	644,	777,	1.7e-08
68795	IPR004217	Zinc finger, Tim10/DDP-type	HMMPfam	PF02953	zf-Tim10_DDP	1	21,	86,	3.5e-19
68807	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	240,	278,	7.4e-10
68807	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	236,	280,	8.6e-11
68807	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	241,	271,	11.426
68807	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	241,	269,	8e-5
68807	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	229,	283,	5.1e-14
68813	IPR002925	Dienelactone hydrolase	HMMPfam	PF01738	DLH	1	30,	244,	9.4e-10
68815	IPR008906	HAT dimerisation	HMMPfam	PF05699	hATC	1	1,	48,	0.0088
68830	IPR011545	DNA/RNA helicase, DEAD/DEAH box type, N-terminal	HMMPfam	PF00270	DEAD	1	171,	343,	1.6e-69
68830	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	413,	489,	4.6e-29
68830	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	166,	372,	9.8e-52
68830	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	408,	489,	8.3e-24
68830	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	178,	354,	29.384
68830	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	368,	538,	20.204
68830	IPR000629	RNA helicase, ATP-dependent, DEAD-box, conserved site	ScanRegExp	PS00039	DEAD_ATP_HELICASE	1	299,	307,	8e-5
68835	IPR003959	AAA ATPase, core	HMMPfam	PF00004	AAA	1	258,	441,	1.1e-23
68835	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	255,	378,	7.3e-05
68835	IPR003960	AAA ATPase, conserved site	ScanRegExp	PS00674	AAA	1	345,	364,	8e-5
68842	IPR001461	Peptidase A1	FPrintScan	PR00792	PEPSIN	4	79,223,284,383,	99,236,295,398,	1.1e-18,1.1e-18,1.1e-18,1.1e-18
68842	IPR001461	Peptidase A1	HMMPfam	PF00026	Asp	1	72,	409,	9.9e-62
68842	IPR009007	Peptidase aspartic, catalytic	superfamily	SSF50630	Acid proteases	1	6,	411,	1.4e-78
68847	IPR006598	Lipopolysaccharide-modifying protein	HMMSmart	SM00672	no description	1	759,	962,	4.4e-08
68853	IPR007087	Zinc finger, C2H2-type	HMMPfam	PF00096	zf-C2H2	2	27,83,	49,108,	0.00012,0.0062
68853	IPR015880	Zinc finger, C2H2-like	HMMSmart	SM00355	no description	3	27,55,83,	49,77,103,	0.083,5.1,83
68853	IPR007087	Zinc finger, C2H2-type	ProfileScan	PS50157	ZINC_FINGER_C2H2_2	3	27,55,83,	54,82,101,	13.630,13.547,9.640
68853	IPR007087	Zinc finger, C2H2-type	ScanRegExp	PS00028	ZINC_FINGER_C2H2_1	2	29,57,	51,77,	8e-5,NA
68855	IPR001926	Pyridoxal phosphate-dependent enzyme, beta subunit	HMMPfam	PF00291	PALP	1	68,	385,	6.9e-107
68855	IPR001216	Cysteine synthase/cystathionine beta-synthase P-phosphate-binding site	ScanRegExp	PS00901	CYS_SYNTHASE	1	94,	112,	NA
68855	IPR001926	Pyridoxal phosphate-dependent enzyme, beta subunit	superfamily	SSF53686	Tryptophan synthase beta subunit-like PLP-dependent enzymes	1	63,	405,	4.8e-83
68858	IPR001356	Homeobox	BlastProDom	PD000010	O88933_MOUSE_O88933;	1	36,	92,	3e-05
68858	IPR001356	Homeobox	FPrintScan	PR00024	HOMEOBOX	2	72,82,	82,91,	4,4
68858	IPR001356	Homeobox	HMMPfam	PF00046	Homeobox	1	36,	92,	4.7e-19
68858	IPR001356	Homeobox	HMMSmart	SM00389	no description	1	35,	97,	9.8e-16
68858	IPR001356	Homeobox	ProfileScan	PS50071	HOMEOBOX_2	1	33,	93,	16.244
68858	IPR001356	Homeobox	ScanRegExp	PS00027	HOMEOBOX_1	1	68,	91,	NA
68858	IPR009057	Homeodomain-like	superfamily	SSF46689	Homeodomain-like	1	26,	104,	1.5e-17
68859	IPR001698	F-actin capping protein, beta subunit	BlastProDom	PD008617	Q7SCP4_NEUCR_Q7SCP4;	1	17,	248,	3e-82
68859	IPR001698	F-actin capping protein, beta subunit	FPrintScan	PR00192	FACTINCAPB	5	5,26,57,97,210,	25,47,83,124,236,	2e-56,2e-56,2e-56,2e-56,2e-56
68859	IPR001698	F-actin capping protein, beta subunit	HMMPfam	PF01115	F_actin_cap_B	1	1,	267,	5.8e-143
68859	IPR001698	F-actin capping protein, beta subunit	ScanRegExp	PS00231	F_ACTIN_CAPPING_BETA	1	62,	67,	NA
68861	IPR001222	Zinc finger, TFIIS-type	HMMPfam	PF01096	TFIIS_C	1	268,	306,	1.1e-24
68861	IPR003618	Transcription elongation factor S-II, central region	HMMPfam	PF07500	TFIIS_M	1	145,	257,	6.3e-34
68861	IPR010990	Transcription elongation factor, TFIIS/elongin A/CRSP70, N-terminal	HMMPfam	PF08711	TFIIS	1	6,	91,	2.2e-08
68861	IPR016492	Transcription elongation factor, IIS	HMMPIR	PIRSF006704	Transcription elongation factor, IIS type	1	6,	308,	1.3e-122
68861	IPR001222	Zinc finger, TFIIS-type	HMMSmart	SM00440	no description	1	268,	307,	1e-18
68861	IPR003617	Transcription elongation factor, TFIIS/CRSP70, N-terminal, sub-type	HMMSmart	SM00509	no description	1	9,	83,	1e-07
68861	IPR003618	Transcription elongation factor S-II, central region	HMMSmart	SM00510	no description	1	147,	246,	4.2e-27
68861	IPR006289	Transcription elongation factor, TFIIS	HMMTigr	TIGR01385	TFSII: transcription elongation factor S-II	1	9,	308,	1.9e-104
68861	IPR001222	Zinc finger, TFIIS-type	ProfileScan	PS51133	ZF_TFIIS_2	1	266,	306,	14.085
68861	IPR001222	Zinc finger, TFIIS-type	ScanRegExp	PS00466	ZF_TFIIS_1	1	270,	305,	8e-5
68861	IPR003618	Transcription elongation factor S-II, central region	superfamily	SSF46942	Elongation factor TFIIS domain 2	1	128,	239,	1.7e-30
68861	IPR010990	Transcription elongation factor, TFIIS/elongin A/CRSP70, N-terminal	superfamily	SSF47676	Conserved domain common to transcription factors TFIIS, elongin A, CRSP70	1	7,	82,	6.7e-13
68868	IPR001214	SET	ProfileScan	PS50280	SET	1	322,	359,	10.506
68876	IPR001736	Phospholipase D/Transphosphatidylase	HMMPfam	PF00614	PLDc	2	826,1133,	853,1160,	1.2e-06,1.4e-07
68876	IPR001683	Phox-like	HMMPfam	PF00787	PX	1	350,	541,	5.5e-07
68876	IPR016555	Phospholipase D, eukaryota	HMMPIR	PIRSF009376	Phospholipase D, eukaryotic type	1	29,	1711,	0
68876	IPR001736	Phospholipase D/Transphosphatidylase	HMMSmart	SM00155	no description	2	826,1133,	853,1160,	0.0012,1.9e-05
68876	IPR001683	Phox-like	HMMSmart	SM00312	no description	1	350,	541,	2.9e-14
68876	IPR001849	Pleckstrin-like	ProfileScan	PS50003	PH_DOMAIN	1	565,	697,	6.787
68876	IPR001736	Phospholipase D/Transphosphatidylase	ProfileScan	PS50035	PLD	2	826,1133,	853,1160,	10.963,14.692
68876	IPR001683	Phox-like	ProfileScan	PS50195	PX	1	349,	545,	10.710
68876	IPR001683	Phox-like	superfamily	SSF64268	PX domain	2	335,505,	403,544,	5.1e-05,0.0041
68891	IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45	BlastProDom	PD004495	Q6FXZ0_EEEEE_Q6FXZ0;	1	7,	95,	4e-34
68891	IPR004038	Ribosomal protein L7Ae/L30e/S12e/Gadd45	HMMPfam	PF01248	Ribosomal_L7Ae	1	10,	104,	1.7e-30
68891	IPR000231	Ribosomal protein L30e	ScanRegExp	PS00709	RIBOSOMAL_L30E_1	1	22,	46,	8e-5
68891	IPR000231	Ribosomal protein L30e	ScanRegExp	PS00993	RIBOSOMAL_L30E_2	1	78,	98,	8e-5
68893	IPR010308	Protein of unknown function DUF907, fungi	HMMPfam	PF06011	TRP	1	4,	470,	1.1e-27
68904	IPR013838	Beta tubulin, autoregulation binding site	ScanRegExp	PS00228	TUBULIN_B_AUTOREG	1	1,	4,	NA
68909	IPR007009	SHQ1 protein	HMMPfam	PF04925	SHQ1	1	256,	420,	8.3e-51
68909	IPR007052	CS domain	ProfileScan	PS51203	CS	1	1,	89,	9.441
68909	IPR008978	HSP20-like chaperone	superfamily	SSF49764	HSP20-like chaperones	1	2,	59,	0.00085
68914	IPR013021	Myo-inositol-1-phosphate synthase, GAPDH-like	HMMPfam	PF01658	Inos-1-P_synth	1	330,	445,	4.6e-66
68914	IPR002587	Myo-inositol-1-phosphate synthase	HMMPfam	PF07994	NAD_binding_5	1	80,	517,	1.2e-189
68914	IPR002587	Myo-inositol-1-phosphate synthase	HMMPIR	PIRSF015578	Myo-inositol-1-phosphate synthase	1	26,	533,	6.4e-265
68914	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	24,	535,	3.6e-168
68925	IPR000872	Tafazzin	FPrintScan	PR00979	TAFAZZIN	5	40,71,85,141,168,	59,82,100,155,189,	2.9e-29,2.9e-29,2.9e-29,2.9e-29,2.9e-29
68925	IPR002123	Phospholipid/glycerol acyltransferase	HMMPfam	PF01553	Acyltransferase	1	24,	191,	0.00018
68925	IPR002123	Phospholipid/glycerol acyltransferase	HMMSmart	SM00563	no description	1	40,	193,	0.0059
68931	IPR001737	Ribosomal RNA adenine methylase transferase	HMMPfam	PF00398	RrnaAD	1	26,	281,	2.7e-79
68931	IPR001737	Ribosomal RNA adenine methylase transferase	HMMSmart	SM00650	no description	1	43,	212,	4.3e-76
68931	IPR011530	rRNA adenine dimethylase	HMMTigr	TIGR00755	ksgA: dimethyladenosine transferase	1	27,	304,	7.6e-102
68935	IPR001806	Ras GTPase	FPrintScan	PR00449	RASTRNSFRMNG	5	16,39,58,120,155,	37,55,80,133,177,	8.5e-35,8.5e-35,8.5e-35,8.5e-35,8.5e-35
68935	IPR013753	Ras	HMMPfam	PF00071	Ras	1	17,	179,	5.4e-88
68935	IPR003577	Ras small GTPase, Ras type	HMMSmart	SM00173	no description	1	13,	180,	3.2e-26
68935	IPR003578	Ras small GTPase, Rho type	HMMSmart	SM00174	no description	1	18,	181,	6.8e-10
68935	IPR003579	Ras small GTPase, Rab type	HMMSmart	SM00175	no description	1	16,	180,	1e-77
68935	IPR002041	Ran GTPase	HMMSmart	SM00176	no description	1	21,	210,	2e-05
68935	IPR005225	Small GTP-binding protein	HMMTigr	TIGR00231	small_GTP: small GTP-binding protein domain	1	13,	175,	1.4e-27
68941	IPR001353	20S proteasome, A and B subunits	HMMPfam	PF00227	Proteasome	1	30,	220,	4.4e-53
68941	IPR000426	Proteasome alpha-subunit, conserved site	ScanRegExp	PS00388	PROTEASOME_A	1	7,	29,	8e-5
68942	IPR006849	IKI3	HMMPfam	PF04762	IKI3	1	1,	937,	9.5e-249
68942	IPR006849	IKI3	HMMPIR	PIRSF017233	IkappaB kinase complex, IKAP component	1	1,	1307,	0
68946	IPR000266	Ribosomal protein S17	BlastProDom	PD001295	RS11_SCHPO_P79013;	1	69,	142,	8e-34
68946	IPR000266	Ribosomal protein S17	FPrintScan	PR00973	RIBOSOMALS17	3	87,120,130,	110,130,137,	9.2e-14,9.2e-14,9.2e-14
68946	IPR000266	Ribosomal protein S17	HMMPfam	PF00366	Ribosomal_S17	1	73,	142,	4.2e-42
68946	IPR000266	Ribosomal protein S17	ScanRegExp	PS00056	RIBOSOMAL_S17	1	120,	132,	8e-5
68946	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	67,	146,	1.2e-27
68948	IPR008183	Aldose 1-epimerase	HMMPfam	PF01263	Aldose_epim	1	10,	283,	8.9e-35
68948	IPR011013	Glycoside hydrolase-type carbohydrate-binding	superfamily	SSF74650	Galactose mutarotase-like	1	13,	283,	1.1e-57
68956	IPR007232	Rad52/22 double-strand break repair protein	HMMPfam	PF04098	Rad52_Rad22	1	29,	181,	5.5e-70
68956	IPR004585	Recombination protein Rad52	HMMTigr	TIGR00607	rad52: recombination protein rad52	1	33,	194,	1.2e-87
68963	IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase	HMMPfam	PF01663	Phosphodiest	1	175,	517,	2.4e-104
68963	IPR010916	TonB box, conserved site	ScanRegExp	PS00430	TONB_DEPENDENT_REC_1	1	1,	91,	NA
68963	IPR017850	Alkaline-phosphatase-like, core domain	superfamily	SSF53649	Alkaline phosphatase-like	1	160,	557,	2.2e-83
68983	IPR005574	RNA polymerase II, Rpb4	HMMPfam	PF03874	RNA_pol_Rpb4	1	42,	173,	1.2e-22
68983	IPR006590	RNA polymerase II, Rpb4, core	HMMSmart	SM00657	no description	1	33,	174,	9.6e-18
68983	IPR010997	HRDC-like	superfamily	SSF47819	HRDC-like	1	36,	170,	5.3e-13
68993	IPR003959	AAA ATPase, core	HMMPfam	PF00004	AAA	2	556,842,	752,1032,	1.1e-13,1.1e-78
68993	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	2	544,839,	678,979,	4.2,3.1e-18
68996	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	HMMPfam	PF01602	Adaptin_N	1	19,	563,	1.2e-137
68996	IPR014863	Coatomer, gamma subunit , appendage	HMMPfam	PF08752	Gamma-COP	1	658,	928,	1.6e-118
68996	IPR017106	Coatomer, gamma subunit	HMMPIR	PIRSF037093	Coatomer, gamma subunit	1	1,	928,	0
68996	IPR000577	Carbohydrate kinase, FGGY	ScanRegExp	PS00445	FGGY_KINASES_2	1	422,	442,	NA
68996	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	23,	573,	3.4e-78
68996	IPR013041	Clathrin/coatomer adaptor, adaptin-like, appendage, Ig-like subdomain	superfamily	SSF49348	Clathrin adaptor appendage domain	1	649,	817,	2.7e-55
68996	IPR009028	Clathrin/coatomer adaptor, adaptin-like, appendage, C-terminal subdomain	superfamily	SSF55711	Subdomain of clathrin and coatomer appendage domain	1	818,	927,	8.6e-26
69020	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	87,144,168,	98,152,187,	1.1e-06,1.1e-06,1.1e-06
69020	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	5	8,87,168,189,223,	25,98,187,206,243,	5.2e-31,5.2e-31,5.2e-31,5.2e-31,5.2e-31
69020	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	7,	187,	5.2e-20
69020	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	5,	259,	7.1e-68
69028	IPR006130	Aspartate/ornithine carbamoyltransferase	FPrintScan	PR00100	AOTCASE	4	79,161,291,302,	98,172,300,325,	2.9e-22,2.9e-22,2.9e-22,2.9e-22
69028	IPR002292	Ornithine carbamoyltransferase	FPrintScan	PR00102	OTCASE	5	77,110,150,253,316,	91,123,164,263,327,	6.8e-28,6.8e-28,6.8e-28,6.8e-28,6.8e-28
69028	IPR006131	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding region	HMMPfam	PF00185	OTCace	1	179,	336,	3.1e-60
69028	IPR006132	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding	HMMPfam	PF02729	OTCace_N	1	29,	175,	2.8e-67
69028	IPR002292	Ornithine carbamoyltransferase	HMMTigr	TIGR00658	orni_carb_tr: ornithine carbamoyltransfe	1	29,	338,	1.3e-117
69028	IPR006130	Aspartate/ornithine carbamoyltransferase	ScanRegExp	PS00097	CARBAMOYLTRANSFERASE	1	79,	86,	NA
69028	IPR006130	Aspartate/ornithine carbamoyltransferase	superfamily	SSF53671	Aspartate/ornithine carbamoyltransferase	2	23,178,	177,339,	2.8e-43,6.9e-46
69030	IPR001789	Signal transduction response regulator, receiver region	BlastProDom	PD000039	Q6SLC2_COCHE_Q6SLC2;	1	343,	455,	3e-36
69030	IPR000232	Heat shock factor (HSF)-type, DNA-binding	BlastProDom	PD001788	PRR1_SCHPO_O14283;	1	28,	116,	3e-35
69030	IPR000232	Heat shock factor (HSF)-type, DNA-binding	FPrintScan	PR00056	HSFDOMAIN	3	25,63,76,	48,75,88,	1.6e-14,1.6e-14,1.6e-14
69030	IPR001789	Signal transduction response regulator, receiver region	HMMPfam	PF00072	Response_reg	1	341,	453,	5.6e-33
69030	IPR000232	Heat shock factor (HSF)-type, DNA-binding	HMMPfam	PF00447	HSF_DNA-bind	1	23,	213,	2.9e-47
69030	IPR000232	Heat shock factor (HSF)-type, DNA-binding	HMMSmart	SM00415	no description	1	21,	125,	1e-45
69030	IPR001789	Signal transduction response regulator, receiver region	HMMSmart	SM00448	no description	1	341,	452,	1.2e-27
69030	IPR001789	Signal transduction response regulator, receiver region	ProfileScan	PS50110	RESPONSE_REGULATORY	1	342,	456,	28.167
69030	IPR000232	Heat shock factor (HSF)-type, DNA-binding	ScanRegExp	PS00434	HSF_DOMAIN	1	64,	88,	8e-5
69030	IPR011006	CheY-like	superfamily	SSF52172	CheY-like	1	340,	455,	1.9e-30
69038	IPR013740	Redoxin	HMMPfam	PF08534	Redoxin	1	4,	170,	6.9e-51
69038	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	3,	170,	7.3e-31
69043	IPR013078	Phosphoglycerate mutase	HMMPfam	PF00300	PGAM	1	5,	178,	2.7e-35
69045	IPR008384	ARP23 complex 20 kDa subunit	HMMPfam	PF05856	ARPC4	1	1,	168,	4.1e-108
69054	IPR013881	Pre-mRNA-splicing factor 3	HMMPfam	PF08572	PRP3	1	220,	588,	1e-172
69058	IPR003689	Zinc/iron permease	HMMPfam	PF02535	Zip	1	76,	426,	7.3e-46
69063	IPR003216	Linker histone, N-terminal	BlastProDom	PD000373	Q9SXQ8_PEA_Q9SXQ8;	1	24,	62,	4e-05
69063	IPR005819	Histone H5	FPrintScan	PR00624	HISTONEH5	5	7,34,104,141,163,	28,51,118,158,182,	1.3e-13,1.3e-13,1.3e-13,1.3e-13,1.3e-13
69063	IPR005818	Histone H1/H5	HMMPfam	PF00538	Linker_histone	1	20,	92,	1.1e-31
69063	IPR005818	Histone H1/H5	HMMSmart	SM00526	no description	1	18,	84,	7.8e-29
69072	IPR000683	Oxidoreductase, N-terminal	HMMPfam	PF01408	GFO_IDH_MocA	1	33,	154,	2.6e-31
69072	IPR004104	Oxidoreductase, C-terminal	HMMPfam	PF02894	GFO_IDH_MocA_C	1	166,	278,	0.18
69072	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	32,	191,	6.1e-39
69075	IPR001564	Nucleoside diphosphate kinase, core	ScanRegExp	PS00469	NDP_KINASES	1	161,	169,	NA
69077	IPR002110	Ankyrin	FPrintScan	PR01415	ANKYRIN	2	74,157,	86,169,	0.0012,0.0012
69077	IPR002110	Ankyrin	HMMPfam	PF00023	Ank	4	38,73,111,144,	55,93,143,176,	0.0015,0.031,6.2e-06,3.8
69077	IPR002110	Ankyrin	HMMSmart	SM00248	no description	4	38,73,111,144,	67,103,140,176,	0.44,6.8,0.014,2.6e+02
69077	IPR002110	Ankyrin	ProfileScan	PS50088	ANK_REPEAT	2	111,144,	143,176,	11.434,9.404
69077	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	3,	212,	31.457
69077	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	1	2,	197,	2.7e-32
69079	IPR001907	Peptidase S14, ClpP	ScanRegExp	PS00381	CLP_PROTEASE_SER	1	5,	16,	NA
69086	IPR006597	Sel1-like	HMMPfam	PF08238	Sel1	5	502,571,655,698,730,	538,607,691,729,765,	0.00042,0.0019,1.2,1.3,8.2e-08
69086	IPR006597	Sel1-like	HMMSmart	SM00671	no description	6	502,539,571,655,692,730,	538,570,607,691,729,765,	0.016,8,0.0017,29,26,1.4e-07
69086	IPR013026	Tetratricopeptide region	ProfileScan	PS50005	TPR	1	539,	572,	8.732
69086	IPR013026	Tetratricopeptide region	ProfileScan	PS50293	TPR_REGION	1	539,	572,	8.519
69098	IPR001680	WD40 repeat	BlastProDom	PD000018	Q8SW96_EEEEE_Q8SW96;	3	205,245,410,	235,277,438,	2e-05,7e-09,0.0001
69098	IPR001680	WD40 repeat	FPrintScan	PR00320	GPROTEINBRPT	3	222,264,426,	236,278,440,	3.8e-05,3.8e-05,3.8e-05
69098	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	5	156,197,239,281,401,	194,235,277,320,439,	0.0061,4.5e-09,4.7e-10,1.4e-06,2.2e-06
69098	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	7	112,155,196,238,280,323,399,	152,194,235,277,320,363,439,	8.4,0.009,5e-08,1e-08,0.00016,25,5.8e-06
69098	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	5	162,203,245,287,407,	194,244,286,329,438,	9.339,16.390,15.989,9.439,10.609
69098	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	2	120,407,	372,438,	39.047,8.914
69098	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	69,	438,	3.5e-69
69104	IPR006162	Phosphopantetheine attachment site	ScanRegExp	PS00012	PHOSPHOPANTETHEINE	1	40,	55,	NA
69108	IPR007364	Protein of unknown function DUF431	HMMPfam	PF04252	DUF431	1	6,	213,	3.7e-56
69109	IPR000062	Thymidylate kinase	ScanRegExp	PS01331	THYMIDYLATE_KINASE	1	33,	45,	NA
69113	IPR001248	Permease for cytosine/purines, uracil, thiamine, allantoin	HMMPfam	PF02133	Transp_cyt_pur	1	67,	482,	1.3e-63
69128	IPR002423	Chaperonin Cpn60/TCP-1	FPrintScan	PR00304	TCOMPLEXTCP1	5	41,63,93,376,410,	57,81,112,398,422,	6.5e-21,6.5e-21,6.5e-21,6.5e-21,6.5e-21
